"formulario_id";"importacao_id";"arquivo_nome";"processado_em";"total_abas";"aba_origem";"formulario_index";"cliente";"titulo_plano";"numero_acordo";"periodo_original";"periodo_inicio";"periodo_fim";"periodo_normalizado";"periodo_status";"periodo_acoes_original";"periodo_acoes_inicio";"periodo_acoes_fim";"periodo_acoes_normalizado";"periodo_acoes_status";"premissa_id";"linha_ordem";"descricao";"valor_original";"row_excel";"linha_original"
"14";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"CENTERMASTERSUL";"1";"CENTERMASTERSUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"148";"4";"A seleção de itens para ações comerciais previstas no Plano de Mídia será enviada pela Empresa via e-mail a cada 90 dias. O presente acordo é condicionado, considerando-se mutuamente o pagamento do investimento e a realização da contrapartida;";"NULL";"87";"A seleção de itens para ações comerciais previstas no Plano de Mídia será enviada pela Empresa via e-mail a cada 90 dias. O presente acordo é condicionado, considerando-se mutuamente o pagamento do investimento e a realização da contrapartida;"
"14";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"CENTERMASTERSUL";"1";"CENTERMASTERSUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"149";"5";"O pagamento só será efetuado mediante comprovação das ações comerciais acordadas;";"NULL";"90";"O pagamento só será efetuado mediante comprovação das ações comerciais acordadas;"
"14";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"CENTERMASTERSUL";"1";"CENTERMASTERSUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"150";"6";"Os pedidos devem ser emitidos até o dia 20 de cada mês para execução do Plano de Mídia ajustado;";"NULL";"92";"Os pedidos devem ser emitidos até o dia 20 de cada mês para execução do Plano de Mídia ajustado;"
"14";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"CENTERMASTERSUL";"1";"CENTERMASTERSUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"151";"7";"Condições válidas somente para carregamento dentro da modalidade de frete acordada;";"NULL";"94";"Condições válidas somente para carregamento dentro da modalidade de frete acordada;"
"14";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"CENTERMASTERSUL";"1";"CENTERMASTERSUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"152";"8";"As ações comerciais previstas no Plano de Mídia deverão ser comprovadas até o dia 07 do mês subsequente a ação para que o pagamento seja realizado até o dia 18 (bimestralmente);";"NULL";"96";"As ações comerciais previstas no Plano de Mídia deverão ser comprovadas até o dia 07 do mês subsequente a ação para que o pagamento seja realizado até o dia 18 (bimestralmente);"
"14";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"CENTERMASTERSUL";"1";"CENTERMASTERSUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"153";"9";"Esse acordo já contempla inaugurações ou ações comemorativas do período;";"NULL";"98";"Esse acordo já contempla inaugurações ou ações comemorativas do período;"
"14";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"CENTERMASTERSUL";"1";"CENTERMASTERSUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"154";"10";"O pagamento percentual só é ativado se o volume de compra previsto no Plano de Negócio/JBP for cumprido. Volume de compra excedente ao mínimo previsto também será contemplado com a porcentagem acordada;";"NULL";"100";"O pagamento percentual só é ativado se o volume de compra previsto no Plano de Negócio/JBP for cumprido. Volume de compra excedente ao mínimo previsto também será contemplado com a porcentagem acordada;"
"14";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"CENTERMASTERSUL";"1";"CENTERMASTERSUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"155";"11";"Esse acordo não pode ser prorrogado para atingimento de objetivos pois a análise de viabilidade foi feita dentro do volume e do prazo acordado, da mesma forma está excluida a possibilidade de pagamento proporcional;";"NULL";"102";"Esse acordo não pode ser prorrogado para atingimento de objetivos pois a análise de viabilidade foi feita dentro do volume e do prazo acordado, da mesma forma está excluida a possibilidade de pagamento proporcional;"
"14";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"CENTERMASTERSUL";"1";"CENTERMASTERSUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"156";"12";"Qualquer alteração nas condições aqui estabelecidas deverá ser formalizada por escrito e aprovada por ambas as partes;";"NULL";"105";"Qualquer alteração nas condições aqui estabelecidas deverá ser formalizada por escrito e aprovada por ambas as partes;"
"14";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"CENTERMASTERSUL";"1";"CENTERMASTERSUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"157";"13";"O pagamento está condicionado à liberação de dados Scanntech.";"NULL";"107";"O pagamento está condicionado à liberação de dados Scanntech."
"14";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"CENTERMASTERSUL";"1";"CENTERMASTERSUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"158";"14";"O percentual de investimento é pago sobre o valor dos produtos SEM IMPOSTOS.";"NULL";"109";"O percentual de investimento é pago sobre o valor dos produtos SEM IMPOSTOS."
"14";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"CENTERMASTERSUL";"1";"CENTERMASTERSUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"159";"15";"____________________________________________";"____________________________________________";"111";"____________________________________________ | ____________________________________________"
"14";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"CENTERMASTERSUL";"1";"CENTERMASTERSUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"160";"16";"CENTERMASTERSUL";"AQUAFAST - Produtos de Higiene e Limpeza";"112";"CENTERMASTERSUL | AQUAFAST - Produtos de Higiene e Limpeza"
"14";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"CENTERMASTERSUL";"1";"CENTERMASTERSUL";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"161";"17";"2026-01-01 00";"00:00";"113";"2026-01-01 00:00:00"
"15";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"MYATA";"1";"SUPERMERCADO MYATA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO A DEZEMBRO/2026";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"162";"3";"PREMISSAS GERAIS";"NULL";"57";"PREMISSAS GERAIS"
"15";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"MYATA";"1";"SUPERMERCADO MYATA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO A DEZEMBRO/2026";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"163";"4";"A seleção de itens para ações comerciais previstas no Plano de Mídia será enviada pela Empresa via e-mail a cada 90 dias. O presente acordo é condicionado, considerando-se mutuamente o pagamento do investimento e a realização da contrapartida;";"NULL";"59";"A seleção de itens para ações comerciais previstas no Plano de Mídia será enviada pela Empresa via e-mail a cada 90 dias. O presente acordo é condicionado, considerando-se mutuamente o pagamento do investimento e a realização da contrapartida;"
"15";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"MYATA";"1";"SUPERMERCADO MYATA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO A DEZEMBRO/2026";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"164";"5";"O pagamento só será efetuado mediante comprovação das ações comerciais acordadas;";"NULL";"62";"O pagamento só será efetuado mediante comprovação das ações comerciais acordadas;"
"15";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"MYATA";"1";"SUPERMERCADO MYATA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO A DEZEMBRO/2026";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"165";"6";"Os pedidos devem ser emitidos até o dia 20 de cada mês para execução do Plano de Mídia ajustado;";"NULL";"64";"Os pedidos devem ser emitidos até o dia 20 de cada mês para execução do Plano de Mídia ajustado;"
"15";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"MYATA";"1";"SUPERMERCADO MYATA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO A DEZEMBRO/2026";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"166";"7";"Condições válidas somente para carregamento dentro da modalidade de frete acordada;";"NULL";"66";"Condições válidas somente para carregamento dentro da modalidade de frete acordada;"
"15";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"MYATA";"1";"SUPERMERCADO MYATA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO A DEZEMBRO/2026";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"167";"8";"As ações comerciais previstas no Plano de Mídia deverão ser comprovadas até o dia 07 do mês subsequente a ação para que o pagamento seja realizado até o dia 18 (bimestralmente);";"NULL";"68";"As ações comerciais previstas no Plano de Mídia deverão ser comprovadas até o dia 07 do mês subsequente a ação para que o pagamento seja realizado até o dia 18 (bimestralmente);"
"15";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"MYATA";"1";"SUPERMERCADO MYATA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO A DEZEMBRO/2026";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"168";"9";"Esse acordo já contempla inaugurações ou ações comemorativas do período;";"NULL";"70";"Esse acordo já contempla inaugurações ou ações comemorativas do período;"
"15";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"MYATA";"1";"SUPERMERCADO MYATA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO A DEZEMBRO/2026";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"169";"10";"O pagamento é ativado conforme o cumprimento das ações. O Volume serve como norteador";"NULL";"72";"O pagamento é ativado conforme o cumprimento das ações. O Volume serve como norteador"
"15";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"MYATA";"1";"SUPERMERCADO MYATA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO A DEZEMBRO/2026";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"170";"11";"Esse acordo não pode ser prorrogado para atingimento de objetivos pois a análise de viabilidade foi feita dentro do volume e do prazo acordado, da mesma forma está excluida a possibilidade de pagamento proporcional;";"NULL";"74";"Esse acordo não pode ser prorrogado para atingimento de objetivos pois a análise de viabilidade foi feita dentro do volume e do prazo acordado, da mesma forma está excluida a possibilidade de pagamento proporcional;"
"15";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"MYATA";"1";"SUPERMERCADO MYATA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO A DEZEMBRO/2026";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"171";"12";"Liberação Scanntech.";"NULL";"77";"Liberação Scanntech."
"15";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"MYATA";"1";"SUPERMERCADO MYATA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO A DEZEMBRO/2026";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"172";"13";"____________________________________________";"____________________________________________";"80";"____________________________________________ | ____________________________________________"
"15";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"MYATA";"1";"SUPERMERCADO MYATA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO A DEZEMBRO/2026";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"173";"14";"SUPERMERCADO MYATA";"AQUAFAST - Produtos de Higiene e Limpeza";"81";"SUPERMERCADO MYATA | AQUAFAST - Produtos de Higiene e Limpeza"
"15";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"MYATA";"1";"SUPERMERCADO MYATA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO A DEZEMBRO/2026";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"174";"15";"2025-01-01 00";"00:00";"83";"2025-01-01 00:00:00"
"16";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"PASSARELA CENTER";"1";"PASSARELA CENTER";"JBP";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"175";"3";"PREMISSAS GERAIS";"NULL";"78";"PREMISSAS GERAIS"
"16";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"PASSARELA CENTER";"1";"PASSARELA CENTER";"JBP";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"176";"4";"O pagamento só será efetuado mediante comprovação das ações comerciais acordadas;";"NULL";"80";"O pagamento só será efetuado mediante comprovação das ações comerciais acordadas;"
"16";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"PASSARELA CENTER";"1";"PASSARELA CENTER";"JBP";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"177";"5";"Os pedidos devem ser emitidos até o dia 20 de cada mês para execução do Plano de Mídia ajustado;";"NULL";"82";"Os pedidos devem ser emitidos até o dia 20 de cada mês para execução do Plano de Mídia ajustado;"
"16";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"PASSARELA CENTER";"1";"PASSARELA CENTER";"JBP";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"178";"6";"As ações comerciais previstas no Plano de Mídia deverão ser comprovadas até o dia 07 do mês subsequente a ação para que o pagamento seja realizado até o dia 18 (bimestralmente);";"NULL";"84";"As ações comerciais previstas no Plano de Mídia deverão ser comprovadas até o dia 07 do mês subsequente a ação para que o pagamento seja realizado até o dia 18 (bimestralmente);"
"16";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"PASSARELA CENTER";"1";"PASSARELA CENTER";"JBP";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"179";"7";"Esse acordo já contempla inaugurações ou ações comemorativas do período;";"NULL";"86";"Esse acordo já contempla inaugurações ou ações comemorativas do período;"
"16";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"PASSARELA CENTER";"1";"PASSARELA CENTER";"JBP";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"180";"8";"O pagamento do Plano de Crescimento será realizado no fechamento do semestre.";"NULL";"88";"O pagamento do Plano de Crescimento será realizado no fechamento do semestre."
"16";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"PASSARELA CENTER";"1";"PASSARELA CENTER";"JBP";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"181";"9";"Esse acordo não pode ser prorrogado para atingimento de objetivos pois a análise de viabilidade foi feita dentro do volume e do prazo acordado, da mesma forma está excluida a possibilidade de pagamento proporcional;";"NULL";"90";"Esse acordo não pode ser prorrogado para atingimento de objetivos pois a análise de viabilidade foi feita dentro do volume e do prazo acordado, da mesma forma está excluida a possibilidade de pagamento proporcional;"
"16";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"PASSARELA CENTER";"1";"PASSARELA CENTER";"JBP";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"182";"10";"Qualquer alteração nas condições aqui estabelecidas deverá ser formalizada por escrito e aprovada por ambas as partes;";"NULL";"93";"Qualquer alteração nas condições aqui estabelecidas deverá ser formalizada por escrito e aprovada por ambas as partes;"
"16";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"PASSARELA CENTER";"1";"PASSARELA CENTER";"JBP";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"183";"11";"O percentual de investimento é pago sobre o valor dos produtos SEM IMPOSTOS.";"NULL";"94";"O percentual de investimento é pago sobre o valor dos produtos SEM IMPOSTOS."
"16";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"PASSARELA CENTER";"1";"PASSARELA CENTER";"JBP";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"184";"12";"____________________________________________";"_______________________________________________________________";"99";"____________________________________________ | _______________________________________________________________"
"16";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"PASSARELA CENTER";"1";"PASSARELA CENTER";"JBP";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"185";"13";"PASSARELA CENTER";"AQUAFAST - Produtos de Higiene e Limpeza";"100";"PASSARELA CENTER | AQUAFAST - Produtos de Higiene e Limpeza"
"16";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"PASSARELA CENTER";"1";"PASSARELA CENTER";"JBP";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"186";"14";"2025-11-01 00";"00:00";"102";"2025-11-01 00:00:00"
"17";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GUANABARA";"1";"GUANABARA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"187";"4";"PREMISSAS GERAIS";"NULL";"105";"PREMISSAS GERAIS"
"17";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GUANABARA";"1";"GUANABARA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"188";"5";"A seleção de itens para ações comerciais previstas no Plano de Mídia será enviada pela Empresa via e-mail a cada 90 dias. O presente acordo é condicionado, considerando-se mutuamente o pagamento do investimento e a realização da contrapartida;";"NULL";"107";"A seleção de itens para ações comerciais previstas no Plano de Mídia será enviada pela Empresa via e-mail a cada 90 dias. O presente acordo é condicionado, considerando-se mutuamente o pagamento do investimento e a realização da contrapartida;"
"17";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GUANABARA";"1";"GUANABARA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"189";"6";"Os pedidos devem ser emitidos até o dia 20 de cada mês para execução do Plano de Mídia ajustado;";"NULL";"110";"Os pedidos devem ser emitidos até o dia 20 de cada mês para execução do Plano de Mídia ajustado;"
"17";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GUANABARA";"1";"GUANABARA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"190";"7";"Condições válidas somente para carregamento dentro da modalidade de frete acordada;";"NULL";"112";"Condições válidas somente para carregamento dentro da modalidade de frete acordada;"
"17";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GUANABARA";"1";"GUANABARA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"191";"8";"As ações comerciais previstas no Plano de Mídia deverão ser comprovadas até o dia 07 do mês subsequente a ação para que o pagamento seja realizado até o dia 18 (bimestralmente);";"NULL";"114";"As ações comerciais previstas no Plano de Mídia deverão ser comprovadas até o dia 07 do mês subsequente a ação para que o pagamento seja realizado até o dia 18 (bimestralmente);"
"17";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GUANABARA";"1";"GUANABARA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"192";"9";"Esse acordo já contempla inaugurações ou ações comemorativas do período;";"NULL";"116";"Esse acordo já contempla inaugurações ou ações comemorativas do período;"
"17";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GUANABARA";"1";"GUANABARA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"193";"10";"O pagamento percentual só é ativado se o volume de compra previsto no Plano de Negócio/JBP for cumprido. Volume de compra excedente ao mínimo previsto também será contemplado com a porcentagem acordada;";"NULL";"118";"O pagamento percentual só é ativado se o volume de compra previsto no Plano de Negócio/JBP for cumprido. Volume de compra excedente ao mínimo previsto também será contemplado com a porcentagem acordada;"
"17";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GUANABARA";"1";"GUANABARA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"194";"11";"Esse acordo não pode ser prorrogado para atingimento de objetivos pois a análise de viabilidade foi feita dentro do volume e do prazo acordado, da mesma forma está excluida a possibilidade de pagamento proporcional;";"NULL";"120";"Esse acordo não pode ser prorrogado para atingimento de objetivos pois a análise de viabilidade foi feita dentro do volume e do prazo acordado, da mesma forma está excluida a possibilidade de pagamento proporcional;"
"17";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GUANABARA";"1";"GUANABARA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"195";"12";"Qualquer alteração nas condições aqui estabelecidas deverá ser formalizada por escrito e aprovada por ambas as partes;";"NULL";"123";"Qualquer alteração nas condições aqui estabelecidas deverá ser formalizada por escrito e aprovada por ambas as partes;"
"17";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GUANABARA";"1";"GUANABARA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"196";"13";"O pagamento está condicionado à liberação de dados Scanntech.";"NULL";"125";"O pagamento está condicionado à liberação de dados Scanntech."
"17";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GUANABARA";"1";"GUANABARA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"197";"14";"O percentual de investimento é pago sobre o valor dos produtos SEM IMPOSTOS.";"NULL";"127";"O percentual de investimento é pago sobre o valor dos produtos SEM IMPOSTOS."
"17";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GUANABARA";"1";"GUANABARA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"198";"15";"____________________________________________";"____________________________________________";"130";"____________________________________________ | ____________________________________________"
"17";"1";"Base JBP e acordos comerciais.xlsx";"2026-03-13 09:08:13";"31";"GUANABARA";"1";"GUANABARA";"PLANO DE NEGÓCIOS";"NULL";"JANEIRO À DEZEMBRO/26";"2026-01";"2026-12";"2026-01 a 2026-12";"normalizado";"NULL";"NULL";"NULL";"NULL";"NULL";"199";"16";"GUANABARA";"AQUAFAST - Produtos de Higiene e Limpeza";"131";"GUANABARA | AQUAFAST - Produtos de Higiene e Limpeza"
